disease,signature_type,exp_id,cmap_score,p,q,subset_comparison_id,analysis_id,name,concentration,duration,cell_line,array_platform,vehicle,vendor,vendor_catalog_id,vendor_catalog_name,drug_concept_id,cas_number,DrugBank.ID,valid
Asthma,CMAP,312,-0.117854720806066,0.44041,0.958470837004405,filefb03c9e9086_logFC_0,CMAP,5114445,1e-05,6,MCF7,HT_HG-U133A_EA,DMSO,Chembridge,5114445,5114445,,,,
Asthma,CMAP,317,-0.140474571584249,0.31903,0.958470837004405,filefb03c9e9086_logFC_0,CMAP,5140203,1.5e-05,6,MCF7,HT_HG-U133A_EA,DMSO,Chembridge,5140203,5140203,,,,
Asthma,CMAP,307,0.122887690553656,0.41748,0.958470837004405,filefb03c9e9086_logFC_0,CMAP,5162773,7e-06,6,MCF7,HT_HG-U133A_EA,DMSO,Chembridge,5162773,5162773,,,,
Asthma,CMAP,354,-0.176738522772769,0.12163,0.958470837004405,filefb03c9e9086_logFC_0,CMAP,5182598,2.5e-05,6,MCF7,HT_HG-U133A_EA,DMSO,Chembridge,5182598,5182598,,,,
Asthma,CMAP,303,-0.132661844668773,0.3661,0.958470837004405,filefb03c9e9086_logFC_0,CMAP,5186223,1.2e-05,6,MCF7,HT_HG-U133A_EA,DMSO,Chembridge,5186223,5186223,,,,
Asthma,CMAP,311,-0.136121728486449,0.34527,0.958470837004405,filefb03c9e9086_logFC_0,CMAP,5186324,2e-06,6,MCF7,HT_HG-U133A_EA,DMSO,Chembridge,5186324,5186324,,,,
Asthma,CMAP,310,0.0808765462191376,0.50077,0.958470837004405,filefb03c9e9086_logFC_0,CMAP,5213008,1.8e-05,6,MCF7,HT_HG-U133A_EA,DMSO,Chembridge,5213008,5213008,,,,
Asthma,CMAP,283,0.0974430612436442,0.49263,0.958470837004405,filefb03c9e9086_logFC_0,CMAP,5224221,1.2e-05,6,MCF7,HT_HG-U133A_EA,DMSO,Chembridge,5224221,5224221,,,,
Asthma,CMAP,349,0.154975798216381,0.23153,0.958470837004405,filefb03c9e9086_logFC_0,CMAP,5230742,1.7e-05,6,MCF7,HT_HG-U133A_EA,DMSO,Chembridge,5230742,5230742,,,,
Asthma,CMAP,341,-0.0907082759375399,0.49799,0.958470837004405,filefb03c9e9086_logFC_0,CMAP,5248896,1.1e-05,6,MCF7,HT_HG-U133A_EA,DMSO,Chembridge,5248896,5248896,,,,
Asthma,CMAP,274,-0.141692722203168,0.31105,0.958470837004405,filefb03c9e9086_logFC_0,CMAP,5252917,1.4e-05,6,MCF7,HT_HG-U133A_EA,DMSO,Chembridge,5252917,5252917,,,,
Asthma,CMAP,277,-0.11785019466539,0.44046,0.958470837004405,filefb03c9e9086_logFC_0,CMAP,5255229,1.3e-05,6,MCF7,HT_HG-U133A_EA,DMSO,Chembridge,5255229,5255229,,,,
Asthma,CMAP,286,0.142974009417306,0.30321,0.958470837004405,filefb03c9e9086_logFC_0,CMAP,5279552,2.2e-05,6,MCF7,HT_HG-U133A_EA,DMSO,Chembridge,5279552,5279552,,,,
Asthma,CMAP,305,-0.120941378050074,0.42685,0.958470837004405,filefb03c9e9086_logFC_0,CMAP,5286656,5e-05,6,MCF7,HT_HG-U133A_EA,DMSO,Chembridge,5286656,5286656,,,,
Asthma,CMAP,237,-0.126201110912824,0.4006,0.958470837004405,filefb03c9e9086_logFC_0,CMAP,5666823,0.0001,6,MCF7,HG-U133A,DMSO,Chembridge,5666823,5666823,,,,
Asthma,CMAP,220,0.147043172580837,0.27849,0.958470837004405,filefb03c9e9086_logFC_0,CMAP,HNMPA-(AM)3,5e-06,6,PC3,HG-U133A,DMSO,Calbiochem,397100,HNMPA-(AM)3,,,,
Asthma,CMAP,240,-0.133704668013983,0.36003,0.958470837004405,filefb03c9e9086_logFC_0,CMAP,LM-1685,1e-05,6,MCF7,HG-U133A,DMSO,Calbiochem,236011,cox-2 inhibitor I,,,,
Asthma,CMAP,141,-0.195991711694921,0.06031,0.958470837004405,filefb03c9e9086_logFC_0,CMAP,LY-294002,1e-05,6,PC3,HG-U133A,DMSO,Calbiochem,440202,LY294002,,,,
Asthma,CMAP,46,0.121511103673933,0.42433,0.958470837004405,filefb03c9e9086_logFC_0,CMAP,MK-886,1e-06,6,MCF7,HG-U133A,ethanol,Calbiochem,475889,MK-886,,,,
Asthma,CMAP,61,-0.10499062619463,0.48074,0.958470837004405,filefb03c9e9086_logFC_0,CMAP,NU-1025,0.0001,6,MCF7,HG-U133A,DMSO,Calbiochem,493800,NU1025,,,,
Asthma,CMAP,31,-0.201655492629072,0.04815,0.958470837004405,filefb03c9e9086_logFC_0,CMAP,SC-58125,1e-05,6,MCF7,HG-U133A,DMSO,Cayman Chemical,70655,SC-58125,,,,
Asthma,CMAP,34,0.111946584285394,0.4623,0.958470837004405,filefb03c9e9086_logFC_0,CMAP,TTNPB,1e-07,6,MCF7,HG-U133A,DMSO,Sigma-Aldrich,T3757,TTNPB,EXPT03128,,DB02877,
Asthma,CMAP,259,-0.0640124687840986,0.50132,0.958470837004405,filefb03c9e9086_logFC_0,CMAP,U0125,1e-06,6,PC3,HG-U133A,DMSO,Calbiochem,662008,U0125,,,,
Asthma,CMAP,255,-0.210949521102577,0.0323,0.958470837004405,filefb03c9e9086_logFC_0,CMAP,W-13,1e-05,6,MCF7,HG-U133A,medium,Calbiochem,681636,"W-13, hydrochloride",,,,
Asthma,CMAP,276,0.126674992774044,0.39832,0.958470837004405,filefb03c9e9086_logFC_0,CMAP,Y-27632,3e-06,6,MCF7,HT_HG-U133A_EA,DMSO,EMD,688000,Y-27632,,,,
Asthma,CMAP,402,-0.0856190214835922,0.49993,0.958470837004405,filefb03c9e9086_logFC_0,CMAP,acetylsalicylic acid,0.0001,6,MCF7,HT_HG-U133A_EA,DMSO,Sigma-Aldrich,A2093,"aspirin, USP",EXPT00475,,DB00945,
Asthma,CMAP,10,-0.0906466622806399,0.49804,0.958470837004405,filefb03c9e9086_logFC_0,CMAP,alpha-estradiol,1e-08,6,MCF7,HG-U133A,DMSO,Sigma-Aldrich,E8750,alpha-estradiol,,,,
Asthma,CMAP,153,0.120358908819763,0.42974,0.958470837004405,filefb03c9e9086_logFC_0,CMAP,arachidonic acid,1e-05,6,MCF7,HG-U133A,ethanol,Sigma-Aldrich,A8798,arachidonic acid sodium salt,EXPT00409,,DB04557,
Asthma,CMAP,69,-0.139490217335034,0.32534,0.958470837004405,filefb03c9e9086_logFC_0,CMAP,arachidonyltrifluoromethane,1e-05,6,MCF7,HG-U133A,DMSO,Sigma-Aldrich,A231,arachidonyl trifluoromethyl ketone,,,,
Asthma,CMAP,253,0.102102857760415,0.48624,0.958470837004405,filefb03c9e9086_logFC_0,CMAP,benserazide,1e-05,6,MCF7,HG-U133A,medium,Sigma-Aldrich,B7283,benserazide hydrochloride,C0005014,,,
Asthma,CMAP,223,-0.122099776677499,0.42153,0.958470837004405,filefb03c9e9086_logFC_0,CMAP,bucladesine,2e-05,6,MCF7,HG-U133A,DMSO,Sigma-Aldrich,D0627,"N6,2'-O-Dibutyryladenosine 3',5'-cyclic monophosphate sodium salt",,,,
Asthma,CMAP,219,-0.143189957269978,0.30205,0.958470837004405,filefb03c9e9086_logFC_0,CMAP,butein,1e-05,6,PC3,HG-U133A,DMSO,VWR,80050-502,butein,,,,
Asthma,CMAP,262,0.168086696851073,0.16081,0.958470837004405,filefb03c9e9086_logFC_0,CMAP,butirosin,1e-05,6,PC3,HG-U133A,DMSO,Sigma-Aldrich,B9525,butirosin A from Bacillus vitellinus,,,,
Asthma,CMAP,316,-0.106796796367224,0.47655,0.958470837004405,filefb03c9e9086_logFC_0,CMAP,calmidazolium,5e-06,6,MCF7,HT_HG-U133A_EA,DMSO,Sigma-Aldrich,21265,calmidazolium chloride,,,,
Asthma,CMAP,338,-0.120030895644292,0.43113,0.958470837004405,filefb03c9e9086_logFC_0,CMAP,carbamazepine,1e-07,6,MCF7,HT_HG-U133A_EA,DMSO,Sigma-Aldrich,C4024,carbamazepine,C0006949,,DB00564,
Asthma,CMAP,178,0.0833389241083564,0.50037,0.958470837004405,filefb03c9e9086_logFC_0,CMAP,celecoxib,1e-05,6,PC3,HG-U133A,DMSO,LKT Laboratories,C1644,celecoxib,C0538927,,DB00482,
Asthma,CMAP,13,-0.172146098273369,0.14174,0.958470837004405,filefb03c9e9086_logFC_0,CMAP,chlorpropamide,0.0001,6,MCF7,HG-U133A,DMSO,Sigma-Aldrich,C1290,chlorpropamide,C0008287,,DB00672,
Asthma,CMAP,45,-0.139091423534187,0.32769,0.958470837004405,filefb03c9e9086_logFC_0,CMAP,clofibrate,0.00015,6,MCF7,HG-U133A,ethanol,Calbiochem,231405,clofibrate,C0009002,,DB00636,
Asthma,CMAP,315,-0.147633571225545,0.27514,0.958470837004405,filefb03c9e9086_logFC_0,CMAP,clotrimazole,5e-05,6,MCF7,HT_HG-U133A_EA,DMSO,Calbiochem,233230,clotrimazole,C0009074,,DB00257,
Asthma,CMAP,104,-0.126176149126974,0.40075,0.958470837004405,filefb03c9e9086_logFC_0,CMAP,cobalt chloride,0.0001,6,MCF7,HG-U133A,DMSO,Sigma-Aldrich,C8661,cobalt(II) chloride hexahydrate,,,,
Asthma,CMAP,247,-0.112669907973718,0.46,0.958470837004405,filefb03c9e9086_logFC_0,CMAP,colchicine,1e-06,6,SKMEL5,HG-U133A,DMSO,Calbiochem,234115,colchicine,C0009262,,DB01394,
Asthma,CMAP,321,-0.150525716440461,0.25741,0.958470837004405,filefb03c9e9086_logFC_0,CMAP,colforsin,5e-05,6,MCF7,HT_HG-U133A_EA,DMSO,EMD,344270,forskolin,,,DB02587,
Asthma,CMAP,150,0.17220290573964,0.1415,0.958470837004405,filefb03c9e9086_logFC_0,CMAP,copper sulfate,0.0001,6,MCF7,HG-U133A,medium,Sigma-Aldrich,203165,copper(II) sulfate pentahydrate,C0056301,,,
Asthma,CMAP,213,-0.148633922994958,0.26916,0.958470837004405,filefb03c9e9086_logFC_0,CMAP,deferoxamine,0.0001,12,MCF7,HG-U133A,medium,Sigma-Aldrich,D-9533,deferoxamine mesylate salt,C0011145,,DB00746,
Asthma,CMAP,359,0.104860859047631,0.48095,0.958470837004405,filefb03c9e9086_logFC_0,CMAP,depudecin,1e-06,6,MCF7,HT_HG-U133A_EA,DMSO,Biomol,EI-319,(-)-depudecin,,,,
Asthma,CMAP,40,-0.0886942046809364,0.49885,0.958470837004405,filefb03c9e9086_logFC_0,CMAP,dexamethasone,1e-06,6,MCF7,HG-U133A,DMSO,Sigma-Aldrich,D4902,dexamethasone,C1372970,,DB01234,
Asthma,CMAP,157,-0.152670859076703,0.24475,0.958470837004405,filefb03c9e9086_logFC_0,CMAP,diclofenac,1e-05,6,PC3,HG-U133A,DMSO,Sigma-Aldrich,D6899,diclofenac sodium,C0700583,,DB00586,
Asthma,CMAP,221,-0.0796810049664592,0.50095,0.958470837004405,filefb03c9e9086_logFC_0,CMAP,dimethyloxalylglycine,0.001,6,PC3,HG-U133A,DMSO,Frontier Scientific,D1070,dimethyloxalylglycine,,,,
Asthma,CMAP,260,0.159211233705127,0.20744,0.958470837004405,filefb03c9e9086_logFC_0,CMAP,docosahexaenoic acid ethyl ester,0.0001,6,PC3,HG-U133A,DMSO,Sigma-Aldrich,D2661,"cis-4,7,10,13,16,19-Docosahexaenoic acid ethyl ester",,,,
Asthma,CMAP,187,0.0918185673172477,0.49745,0.958470837004405,filefb03c9e9086_logFC_0,CMAP,dopamine,1e-06,6,MCF7,HG-U133A,DMSO,Sigma-Aldrich,H8502,dopamine hydrochloride,C0013030,,DB00988,
Asthma,CMAP,91,-0.13773188236163,0.33569,0.958470837004405,filefb03c9e9086_logFC_0,CMAP,estradiol,1e-07,6,MCF7,HG-U133A,DMSO,Sigma-Aldrich,E1024,"estradiol, USP",C1330622,,DB00783,
Asthma,CMAP,19,-0.0983095251310295,0.49147,0.958470837004405,filefb03c9e9086_logFC_0,CMAP,exemestane,1e-08,6,MCF7,HG-U133A,DMSO,LKT Laboratories,E9317,exemestane,C0851344,,DB00990,
Asthma,CMAP,148,0.126019526523011,0.40148,0.958470837004405,filefb03c9e9086_logFC_0,CMAP,fasudil,1e-05,6,PC3,HG-U133A,medium,Calbiochem,371970,HA-1077 dihydrochloride,,,,
Asthma,CMAP,288,-0.140757390031518,0.31703,0.958470837004405,filefb03c9e9086_logFC_0,CMAP,felodipine,1e-05,6,MCF7,HT_HG-U133A_EA,DMSO,Sigma-Aldrich,F9677,felodipine,C0015772,,DB01023,
Asthma,CMAP,51,0.115068063740756,0.45172,0.958470837004405,filefb03c9e9086_logFC_0,CMAP,fludrocortisone,1e-06,6,MCF7,HG-U133A,DMSO,Sigma-Aldrich,F6127,fludrocortisone acetate,C0616274,,DB00687,
Asthma,CMAP,64,0.157165466128078,0.21852,0.958470837004405,filefb03c9e9086_logFC_0,CMAP,flufenamic acid,1e-05,6,MCF7,HG-U133A,DMSO,Sigma-Aldrich,F9005,flufenamic acid,C0016282,,DB02266,
Asthma,CMAP,190,0.204757824669046,0.04231,0.958470837004405,filefb03c9e9086_logFC_0,CMAP,fluphenazine,1e-05,6,SKMEL5,HG-U133A,DMSO,Sigma-Aldrich,F8548,fluphenazine dihydrochloride,C0700567,,DB00623,
Asthma,CMAP,403,-0.180106563541427,0.10865,0.958470837004405,filefb03c9e9086_logFC_0,CMAP,fulvestrant,1e-06,6,MCF7,HT_HG-U133A_EA,DMSO,Tocris,1047,"ICI 182,780",C0935916,,DB00947,
Asthma,CMAP,208,-0.150237582378361,0.25937,0.958470837004405,filefb03c9e9086_logFC_0,CMAP,gefitinib,1e-05,6,HL60,HG-U133A,DMSO,AstraZeneca,Iressa,Iressa,C1122962,,DB00317,
Asthma,CMAP,423,-0.129541632106058,0.38322,0.958470837004405,filefb03c9e9086_logFC_0,CMAP,geldanamycin,1e-06,6,MCF7,HT_HG-U133A_EA,DMSO,MP Biomedicals,195994,geldanamycin,EXPT01571,,DB02424,
Asthma,CMAP,49,-0.166499659099192,0.16839,0.958470837004405,filefb03c9e9086_logFC_0,CMAP,genistein,1e-06,6,MCF7,HG-U133A,DMSO,Calbiochem,345834,genistein,,,DB01645,
Asthma,CMAP,360,-0.128194418465736,0.39039,0.958470837004405,filefb03c9e9086_logFC_0,CMAP,haloperidol,1e-05,6,MCF7,HT_HG-U133A_EA,DMSO,Sigma-Aldrich,H1512,haloperidol,C0720809,,DB00502,
Asthma,CMAP,353,-0.114970134272751,0.4521,0.958470837004405,filefb03c9e9086_logFC_0,CMAP,ikarugamycin,2e-06,6,MCF7,HT_HG-U133A_EA,DMSO,Biomol,EI-313,ikarugamycin,,,,
Asthma,CMAP,139,-0.0906230794074175,0.49807,0.958470837004405,filefb03c9e9086_logFC_0,CMAP,iloprost,1e-06,6,MCF7,HG-U133A,DMSO,Cayman Chemical,18215,iloprost,C0079594,,DB01088,
Asthma,CMAP,179,-0.104687025373673,0.48136,0.958470837004405,filefb03c9e9086_logFC_0,CMAP,imatinib,1e-05,6,PC3,HG-U133A,DMSO,Novartis,Gleevec,Gleevec,C0935989,,DB00619,
Asthma,CMAP,164,0.0973650633308966,0.49271,0.958470837004405,filefb03c9e9086_logFC_0,CMAP,indometacin,0.0001,6,PC3,HG-U133A,DMSO,Sigma-Aldrich,I8280,"indomethacin, USP",,,DB00328,
Asthma,CMAP,357,-0.145955127836003,0.28532,0.958470837004405,filefb03c9e9086_logFC_0,CMAP,ionomycin,2e-06,6,MCF7,HT_HG-U133A_EA,DMSO,Sigma-Aldrich,I0634,ionomycin calcium salt,,,,
Asthma,CMAP,74,-0.12998468713526,0.38108,0.958470837004405,filefb03c9e9086_logFC_0,CMAP,mercaptopurine,0.0001,6,MCF7,HG-U133A,DMSO,Sigma-Aldrich,M7000,6-mercaptopurine monohydrate,APRD01096,,DB01033,
Asthma,CMAP,2,0.17011118063166,0.15114,0.958470837004405,filefb03c9e9086_logFC_0,CMAP,metformin,1e-05,6,MCF7,HG-U133A,medium,Sigma-Aldrich,D5035,"1,1-dimethylbiguanide hydrochloride",C0025598,,DB00331,
Asthma,CMAP,228,-0.093683025220152,0.49605,0.958470837004405,filefb03c9e9086_logFC_0,CMAP,monastrol,0.0001,6,MCF7,HG-U133A,DMSO,Tocris,1305,monastrol,EXPT02296,,DB04331,
Asthma,CMAP,189,-0.124672691616913,0.40828,0.958470837004405,filefb03c9e9086_logFC_0,CMAP,monorden,1e-07,6,SKMEL5,HG-U133A,DMSO,LKT Laboratories,R0212,radicicol,,,,
Asthma,CMAP,242,-0.149725773752017,0.26248,0.958470837004405,filefb03c9e9086_logFC_0,CMAP,nocodazole,1e-06,6,MCF7,HG-U133A,DMSO,Calbiochem,487928,nocodazole,,,DB08313,
Asthma,CMAP,128,-0.184965672943635,0.09143,0.958470837004405,filefb03c9e9086_logFC_0,CMAP,nordihydroguaiaretic acid,1e-06,6,ssMCF7,HG-U133A,DMSO,Sigma-Aldrich,157619,nordihydroguaiaretic acid,,,,
Asthma,CMAP,80,0.0997087213769945,0.48986,0.958470837004405,filefb03c9e9086_logFC_0,CMAP,novobiocin,0.0001,6,MCF7,HG-U133A,medium,Sigma-Aldrich,N6160,"novobiocin sodium, USP",C0028458,,DB01051,
Asthma,CMAP,350,0.0943160047934951,0.49553,0.958470837004405,filefb03c9e9086_logFC_0,CMAP,oxaprozin,0.0003,6,MCF7,HT_HG-U133A_EA,DMSO,Sigma-Aldrich,O9637,oxaprozin,C0069739,,DB00991,
Asthma,CMAP,252,-0.138189246609882,0.333,0.958470837004405,filefb03c9e9086_logFC_0,CMAP,paclitaxel,1e-07,6,MCF7,HG-U133A,DMSO,Sigma-Aldrich,T-7191,paclitaxel,C0144576,,DB01229,
Asthma,CMAP,251,0.13840722415793,0.33172,0.958470837004405,filefb03c9e9086_logFC_0,CMAP,pentamidine,0.0001,6,MCF7,HG-U133A,DMSO,Sigma-Aldrich,P0547,pentamidine isethionate salt,C0030863,,DB00738,
Asthma,CMAP,5,0.134518479842978,0.35505,0.958470837004405,filefb03c9e9086_logFC_0,CMAP,phenformin,1e-05,6,MCF7,HG-U133A,medium,Sigma-Aldrich,P7045,phenformin hydrochloride,C0770237,,DB00914,
Asthma,CMAP,177,-0.155886357969292,0.22564,0.958470837004405,filefb03c9e9086_logFC_0,CMAP,pirinixic acid,0.0001,6,PC3,HG-U133A,DMSO,Calbiochem,681725,WY-14643,,,,
Asthma,CMAP,224,-0.116437868077322,0.44631,0.958470837004405,filefb03c9e9086_logFC_0,CMAP,probucol,1e-05,6,MCF7,HG-U133A,DMSO,Calbiochem,529618,probucol,C0033215,,DB01599,
Asthma,CMAP,411,-0.124728472233354,0.40802,0.958470837004405,filefb03c9e9086_logFC_0,CMAP,prochlorperazine,1e-05,6,MCF7,HT_HG-U133A_EA,DMSO,Sigma-Aldrich,P9178,prochlorperazine dimaleate salt,C0770888,,DB00433,
Asthma,CMAP,356,0.134355600122913,0.35608,0.958470837004405,filefb03c9e9086_logFC_0,CMAP,pyrvinium,1.25e-06,6,MCF7,HT_HG-U133A_EA,DMSO,MP Biomedicals,2156475,pyrvinium pamoate,C0072804,,DB06816,
Asthma,CMAP,325,-0.149003138186435,0.26705,0.958470837004405,filefb03c9e9086_logFC_0,CMAP,quercetin,1e-06,6,MCF7,HT_HG-U133A_EA,DMSO,Calbiochem,551600,quercetin dihydrate,C0034392,,DB04216,
Asthma,CMAP,293,-0.138410150013158,0.33169,0.958470837004405,filefb03c9e9086_logFC_0,CMAP,quinostatin,1e-05,6,MCF7,HT_HG-U133A_EA,DMSO,ChemDiv,C768-0445,C768-0445,,,,
Asthma,CMAP,25,-0.115628278334768,0.44951,0.958470837004405,filefb03c9e9086_logFC_0,CMAP,raloxifene,1e-07,6,MCF7,HG-U133A,DMSO,Sigma-Aldrich,R1402,raloxifene hydrochloride,C0618111,,DB00481,
Asthma,CMAP,243,-0.167894958650091,0.16179,0.958470837004405,filefb03c9e9086_logFC_0,CMAP,resveratrol,5e-05,6,MCF7,HG-U133A,DMSO,Sigma-Aldrich,R5010,resveratrol,EXPT02968,,DB02709,
Asthma,CMAP,36,-0.117422774425017,0.44201,0.958470837004405,filefb03c9e9086_logFC_0,CMAP,rofecoxib,1e-05,6,MCF7,HG-U133A,DMSO,LKT Laboratories,R5722,rofecoxib,C0762662,,DB00533,
Asthma,CMAP,427,-0.109900381964132,0.4686,0.958470837004405,filefb03c9e9086_logFC_0,CMAP,rosiglitazone,1e-05,6,MCF7,HT_HG-U133A_EA,DMSO,LKT Laboratories,R5772,rosiglitazone,C0289313,,DB00412,
Asthma,CMAP,322,-0.147647576390359,0.27506,0.958470837004405,filefb03c9e9086_logFC_0,CMAP,rottlerin,1e-05,6,MCF7,HT_HG-U133A_EA,DMSO,Tocris,1610,rottlerin,,,,
Asthma,CMAP,68,-0.162304718833714,0.19023,0.958470837004405,filefb03c9e9086_logFC_0,CMAP,sirolimus,1e-07,6,MCF7,HG-U133A,DMSO,Calbiochem,553210,rapamycin,C0072980,,DB00877,
Asthma,CMAP,198,-0.224034908520083,0.01798,0.958470837004405,filefb03c9e9086_logFC_0,CMAP,sodium phenylbutyrate,0.0002,6,SKMEL5,HG-U133A,DMSO,Calbiochem,567616,sodium 4-phenylbutyrate,,,DB06819,
Asthma,CMAP,204,-0.126128903366256,0.40105,0.958470837004405,filefb03c9e9086_logFC_0,CMAP,staurosporine,1e-08,6,SKMEL5,HG-U133A,DMSO,Calbiochem,569397,staurosporine,EXPT02970,,DB02010,
Asthma,CMAP,22,0.144685789419878,0.29271,0.958470837004405,filefb03c9e9086_logFC_0,CMAP,sulindac,0.0001,6,MCF7,HG-U133A,DMSO,Sigma-Aldrich,S8139,sulindac,C0038792,,DB00605,
Asthma,CMAP,56,-0.124787157367884,0.40772,0.958470837004405,filefb03c9e9086_logFC_0,CMAP,sulindac sulfide,5e-05,6,MCF7,HG-U133A,DMSO,Sigma-Aldrich,S3131,sulindac sulfide,,,,
Asthma,CMAP,103,0.098688608749438,0.49104,0.958470837004405,filefb03c9e9086_logFC_0,CMAP,tacrolimus,1e-06,6,MCF7,HG-U133A,DMSO,LC Laboratories,F-4900,FK-506,C0085149,,DB00864,
Asthma,CMAP,32,-0.164100231105223,0.1808,0.958470837004405,filefb03c9e9086_logFC_0,CMAP,tanespimycin,1e-07,6,MCF7,HG-U133A,DMSO,Tocris,1515,17-AAG,,,,
Asthma,CMAP,119,0.139682064888855,0.32419,0.958470837004405,filefb03c9e9086_logFC_0,CMAP,tetraethylenepentamine,0.0001,6,MCF7,HG-U133A,medium,Sigma-Aldrich,375683,tetraethylenepentamine pentahydrochloride,,,,
Asthma,CMAP,48,0.146093973935777,0.28443,0.958470837004405,filefb03c9e9086_logFC_0,CMAP,thalidomide,0.0001,6,MCF7,HG-U133A,DMSO,Sigma-Aldrich,T144,(+/-)-thalidomide,C0039736,,DB01041,
Asthma,CMAP,134,-0.149376575464354,0.26452,0.958470837004405,filefb03c9e9086_logFC_0,CMAP,thioridazine,1e-06,6,MCF7,HG-U133A,DMSO,Sigma-Aldrich,T9025,thioridazine hydrochloride,C0039943,,DB00679,
Asthma,CMAP,113,-0.162907917094865,0.187,0.958470837004405,filefb03c9e9086_logFC_0,CMAP,tretinoin,1e-06,6,HL60,HG-U133A,DMSO,Sigma-Aldrich,R2625,retinoic acid,C0040845,,DB00755,
Asthma,CMAP,358,0.0888919866266278,0.49877,0.958470837004405,filefb03c9e9086_logFC_0,CMAP,trichostatin A,1e-06,6,MCF7,HT_HG-U133A_EA,DMSO,Sigma-Aldrich,T8552,trichostatin A ,,,,
Asthma,CMAP,319,-0.139313964562906,0.32639,0.958470837004405,filefb03c9e9086_logFC_0,CMAP,trifluoperazine,1e-05,6,MCF7,HT_HG-U133A_EA,DMSO,Sigma-Aldrich,T6062,trifluoperazine dihydrochloride,C0304381,,DB00831,
Asthma,CMAP,426,-0.115722521811957,0.44915,0.958470837004405,filefb03c9e9086_logFC_0,CMAP,troglitazone,1e-05,6,MCF7,HT_HG-U133A_EA,DMSO,Sigma-Aldrich,T2573,troglitazone,C0245514,,DB00197,
Asthma,CMAP,379,-0.139324830501099,0.32633,0.958470837004405,filefb03c9e9086_logFC_0,CMAP,valproic acid,5e-05,6,MCF7,HT_HG-U133A_EA,DMSO,Sigma-Aldrich,P4543,2-propylpentanoic acid,,,DB00313,
Asthma,CMAP,17,-0.15178708276791,0.24983,0.958470837004405,filefb03c9e9086_logFC_0,CMAP,verapamil,1e-05,6,MCF7,HG-U133A,DMSO,Sigma-Aldrich,V4629,(+/-)-verapamil hydrochloride,C0042523,,DB00661,
Asthma,CMAP,377,0.116009194280014,0.44798,0.958470837004405,filefb03c9e9086_logFC_0,CMAP,vorinostat,1e-05,6,MCF7,HT_HG-U133A_EA,DMSO,BioVision,1604-1,SAHA,MMS_422,,DB02546,
Asthma,CMAP,202,-0.140377455594679,0.31968,0.958470837004405,filefb03c9e9086_logFC_0,CMAP,wortmannin,1e-08,6,SKMEL5,HG-U133A,DMSO,Calbiochem,681675,wortmannin,,,,
Asthma,TAHOE,,,,,,,,,,,,,,,,,,,
Astrocytoma,CMAP,,,,,,,,,,,,,,,,,,,
Astrocytoma,TAHOE,141,-0.107054882549466,0.46618,0.836059801299675,filefb0291a7289_logFC_0,TAHOE,(R)-Verapamil (hydrochloride),5.0,24,ACH-000932,Tahoe,DMSO,Tahoe,,,,,,
Astrocytoma,TAHOE,234,-0.124782771547705,0.39196,0.836059801299675,filefb0291a7289_logFC_0,TAHOE,(S)-Crizotinib,0.5,24,ACH-000853,Tahoe,DMSO,Tahoe,,,,,,
Astrocytoma,TAHOE,409,-0.156529870895059,0.20333,0.836059801299675,filefb0291a7289_logFC_0,TAHOE,18β-Glycyrrhetinic acid,5.0,24,ACH-000138,Tahoe,DMSO,Tahoe,,,,,,
Astrocytoma,TAHOE,469,-0.164607945716358,0.16017,0.836059801299675,filefb0291a7289_logFC_0,TAHOE,4EGI-1,0.0500000007450581,24,ACH-000178,Tahoe,DMSO,Tahoe,,,,,,
Astrocytoma,TAHOE,724,-0.158662640500363,0.19097,0.836059801299675,filefb0291a7289_logFC_0,TAHOE,5-Azacytidine,5.0,24,ACH-000950,Tahoe,DMSO,Tahoe,,,,,,
Astrocytoma,TAHOE,781,-0.172260026028178,0.12571,0.836059801299675,filefb0291a7289_logFC_0,TAHOE,5-Fluorouracil,0.0500000007450581,24,ACH-000875,Tahoe,DMSO,Tahoe,,,,,,
Astrocytoma,TAHOE,913,-0.166155479514141,0.15299,0.836059801299675,filefb0291a7289_logFC_0,TAHOE,8-Hydroxyquinoline,0.0500000007450581,24,ACH-000997,Tahoe,DMSO,Tahoe,,,,,,
Astrocytoma,TAHOE,1182,-0.133714114135502,0.34069,0.836059801299675,filefb0291a7289_logFC_0,TAHOE,9-ING-41,5.0,24,ACH-000463,Tahoe,DMSO,Tahoe,,,,,,
Astrocytoma,TAHOE,1257,-0.201652993240443,0.03834,0.836059801299675,filefb0291a7289_logFC_0,TAHOE,APTO-253,0.5,24,ACH-001333,Tahoe,DMSO,Tahoe,,,,,,
Astrocytoma,TAHOE,1407,-0.188504036957423,0.06818,0.836059801299675,filefb0291a7289_logFC_0,TAHOE,AT7519,0.5,24,ACH-001333,Tahoe,DMSO,Tahoe,,,,,,
Astrocytoma,TAHOE,1551,-0.163210773205221,0.16718,0.836059801299675,filefb0291a7289_logFC_0,TAHOE,AZD-7648,0.5,24,ACH-000757,Tahoe,DMSO,Tahoe,,,,,,
Astrocytoma,TAHOE,1726,-0.116449190018647,0.43253,0.836059801299675,filefb0291a7289_logFC_0,TAHOE,AZD-8055,0.5,24,ACH-000916,Tahoe,DMSO,Tahoe,,,,,,
